date time,date,time,seconds since 1970,Water Temperature @1.0m,CurrentDirection @7.0m,CurrentMagnitude @7.0m,Turbidity @26.0m,Water Pressure @26.0m,Water Temperature @26.0m,PAR @26.0m
2016-10-21T00:00:00+1000,21/10/2016,0:00:00,1.48E+09,Not available,131.4081,0.1553,29.0426,Not available,50.4404,
2016-10-22T00:00:00+1000,22/10/2016,0:00:00,1.48E+09,Not available,119.1069,0.2796,29.0176,Not available,52.2694,
2016-10-23T00:00:00+1000,23/10/2016,0:00:00,1.48E+09,Not available,119.7471,0.3533,29.0546,Not available,51.5846,
2016-10-24T00:00:00+1000,24/10/2016,0:00:00,1.48E+09,Not available,187.9518,0.1633,119.6593,Not available,42.0223,
2016-10-25T00:00:00+1000,25/10/2016,0:00:00,1.48E+09,Not available,201.7259,0.1809,29.087,Not available,47.269,
2016-10-26T00:00:00+1000,26/10/2016,0:00:00,1.48E+09,26.2531,203.6521,2.0948,29.1295,26.2232,38.2925,
2016-10-27T00:00:00+1000,27/10/2016,0:00:00,1.48E+09,26.2669,182.5052,0.2336,29.0496,26.2306,47.7894,
2016-10-28T00:00:00+1000,28/10/2016,0:00:00,1.48E+09,26.3968,185.5435,0.2095,29.0122,26.2687,47.1346,
2016-10-29T00:00:00+1000,29/10/2016,0:00:00,1.48E+09,26.4204,178.8194,1.064,29.0298,26.3617,68.0772,
2016-10-30T00:00:00+1000,30/10/2016,0:00:00,1.48E+09,26.482,172.1336,0.2045,29.0146,26.3784,50.8684,
2016-10-31T00:00:00+1000,31/10/2016,0:00:00,1.48E+09,26.6886,141.6162,2.2209,29.014,26.4423,51.6416,
2016-11-01T00:00:00+1000,1/11/2016,0:00:00,1.48E+09,26.6873,126.2137,0.2596,28.9606,26.5374,45.9016,
2016-11-02T00:00:00+1000,2/11/2016,0:00:00,1.48E+09,26.8516,128.4638,0.2802,28.9415,26.6498,34.6707,
2016-11-03T00:00:00+1000,3/11/2016,0:00:00,1.48E+09,26.9572,120.3648,0.1987,28.9938,26.7828,37.842,
2016-11-04T00:00:00+1000,4/11/2016,0:00:00,1.48E+09,26.9886,131.5364,0.1727,29.0002,26.8519,31.3201,
2016-11-05T00:00:00+1000,5/11/2016,0:00:00,1.48E+09,27.0782,141.9719,0.1934,28.9841,26.9531,54.796,
2016-11-06T00:00:00+1000,6/11/2016,0:00:00,1.48E+09,27.5083,122.8961,0.3668,28.9485,27.0669,66.4804,
2016-11-07T00:00:00+1000,7/11/2016,0:00:00,1.48E+09,27.6815,126.4738,0.2985,28.9375,27.2876,48.8868,
2016-11-08T00:00:00+1000,8/11/2016,0:00:00,1.48E+09,27.7151,118.6752,0.2312,28.9637,27.4908,48.8238,
2016-11-09T00:00:00+1000,9/11/2016,0:00:00,1.48E+09,27.8321,110.1752,0.2026,28.9432,27.4156,47.7573,
2016-11-10T00:00:00+1000,10/11/2016,0:00:00,1.48E+09,27.8367,112.012,0.2726,28.9512,26.9765,38.4713,
2016-11-11T00:00:00+1000,11/11/2016,0:00:00,1.48E+09,27.5589,115.7306,0.3563,28.9657,26.7355,27.1177,
2016-11-12T00:00:00+1000,12/11/2016,0:00:00,1.48E+09,27.694,122.3486,1.2813,28.9859,26.2368,30.1899,
2016-11-13T00:00:00+1000,13/11/2016,0:00:00,1.48E+09,28.1931,139.041,0.3173,28.9414,26.2835,28.0783,
2016-11-14T00:00:00+1000,14/11/2016,0:00:00,1.48E+09,28.2978,142.9292,0.3153,29.035,26.7498,11.2464,
2016-11-15T00:00:00+1000,15/11/2016,0:00:00,1.48E+09,27.2396,196.1022,0.2511,29.0326,26.9786,28.5213,
2016-11-16T00:00:00+1000,16/11/2016,0:00:00,1.48E+09,26.9731,234.6092,0.2377,29.0542,26.9793,21.8717,
2016-11-17T00:00:00+1000,17/11/2016,0:00:00,1.48E+09,26.6774,265.1295,2.7264,29.1066,26.6828,32.3687,
2016-11-18T00:00:00+1000,18/11/2016,0:00:00,1.48E+09,26.6485,291.5016,0.2444,29.1599,26.6105,28.1251,
2016-11-19T00:00:00+1000,19/11/2016,0:00:00,1.48E+09,Not available,294.6569,0.1968,29.1654,26.4412,15.1664,
2016-11-20T00:00:00+1000,20/11/2016,0:00:00,1.48E+09,Not available,279.5087,0.1556,29.1619,26.5308,20.817,
2016-11-21T00:00:00+1000,21/11/2016,0:00:00,1.48E+09,Not available,290.1365,0.1804,29.1681,26.6325,17.8966,
2016-11-22T00:00:00+1000,22/11/2016,0:00:00,1.48E+09,Not available,284.2061,0.1842,29.1495,26.7226,28.9221,
2016-11-23T00:00:00+1000,23/11/2016,0:00:00,1.48E+09,Not available,169.15,0.1642,29.1003,26.7762,32.959,
2016-11-24T00:00:00+1000,24/11/2016,0:00:00,1.48E+09,27.7428,121.0403,1.4956,28.9589,26.8557,41.8284,
2016-11-25T00:00:00+1000,25/11/2016,0:00:00,1.48E+09,27.526,117.9906,6.4751,28.9935,26.9633,30.5633,
2016-11-26T00:00:00+1000,26/11/2016,0:00:00,1.48E+09,Not available,144.208,1.3649,28.9947,27.0231,25.4703,
2016-11-27T00:00:00+1000,27/11/2016,0:00:00,1.48E+09,Not available,210.2898,1.4292,29.1065,27.1498,31.7737,
2016-11-28T00:00:00+1000,28/11/2016,0:00:00,1.48E+09,Not available,204.2382,0.1891,29.0585,27.1987,33.2167,
2016-11-29T00:00:00+1000,29/11/2016,0:00:00,1.48E+09,Not available,209.1666,0.1941,29.0305,27.2137,32.9603,
2016-11-30T00:00:00+1000,30/11/2016,0:00:00,1.48E+09,Not available,162.2866,0.1874,28.9586,27.3226,39.3812,
2016-12-01T00:00:00+1000,1/12/2016,0:00:00,1.48E+09,Not available,135.7492,0.2153,28.9139,27.4311,32.2596,
2016-12-02T00:00:00+1000,2/12/2016,0:00:00,1.48E+09,Not available,121.3037,668.615,28.9259,27.5582,41.5661,
2016-12-03T00:00:00+1000,3/12/2016,0:00:00,1.48E+09,Not available,124.9667,0.2472,28.9143,27.6856,29.6975,
2016-12-04T00:00:00+1000,4/12/2016,0:00:00,1.48E+09,Not available,122.5181,0.2369,28.9779,27.8384,32.9533,
2016-12-05T00:00:00+1000,5/12/2016,0:00:00,1.48E+09,Not available,124.1846,1.19,28.9535,27.9257,33.7862,
2016-12-06T00:00:00+1000,6/12/2016,0:00:00,1.48E+09,Not available,123.3783,0.2827,28.9348,37.2402,37.8071,
2016-12-07T00:00:00+1000,7/12/2016,0:00:00,1.48E+09,28.434,122.7349,1.2475,28.9159,28.0594,31.7844,
2016-12-08T00:00:00+1000,8/12/2016,0:00:00,1.48E+09,28.2221,117.6462,1.1448,28.9457,28.0584,32.0945,
2016-12-09T00:00:00+1000,9/12/2016,0:00:00,1.48E+09,28.4754,114.2617,0.2615,28.918,28.0685,28.6896,
2016-12-10T00:00:00+1000,10/12/2016,0:00:00,1.48E+09,28.2858,156.4841,1.3329,28.9566,28.019,30.3374,
2016-12-11T00:00:00+1000,11/12/2016,0:00:00,1.48E+09,Not available,242.4403,0.2618,29.1194,28.2007,16.7268,
2016-12-12T00:00:00+1000,12/12/2016,0:00:00,1.48E+09,Not available,226.4419,0.2762,29.1921,28.0256,4.916,
2016-12-13T00:00:00+1000,13/12/2016,0:00:00,1.48E+09,Not available,225.6608,1.237,29.0601,27.9391,4.6797,
2016-12-14T00:00:00+1000,14/12/2016,0:00:00,1.48E+09,28.0411,221.5231,0.2876,29.0478,28.0678,16.8969,
2016-12-15T00:00:00+1000,15/12/2016,0:00:00,1.48E+09,Not available,197.0599,0.2618,29.0055,28.0352,25.8334,
2016-12-16T00:00:00+1000,16/12/2016,0:00:00,1.48E+09,28.4492,182.6868,0.2294,28.9937,28.0375,38.8001,
2016-12-17T00:00:00+1000,17/12/2016,0:00:00,1.48E+09,Not available,139.2547,0.2224,29.0137,28.0023,36.3916,
2016-12-18T00:00:00+1000,18/12/2016,0:00:00,1.48E+09,Not available,112.6774,0.2425,29.0454,27.9854,35.1173,
2016-12-19T00:00:00+1000,19/12/2016,0:00:00,1.48E+09,28.5258,135.5054,0.2132,29.072,28.0039,34.8895,
2016-12-20T00:00:00+1000,20/12/2016,0:00:00,1.48E+09,28.3311,225.0362,0.1148,29.0957,28.2233,36.0375,
2016-12-21T00:00:00+1000,21/12/2016,0:00:00,1.48E+09,26.6895,122.9105,0.9628,29.0933,28.3103,31.8896,
2016-12-22T00:00:00+1000,22/12/2016,0:00:00,1.48E+09,28.4197,122.6156,10.5104,29.027,28.4358,39.6433,
2016-12-23T00:00:00+1000,23/12/2016,0:00:00,1.48E+09,Not available,176.6962,0.1427,29.0893,28.4915,20.3336,
2016-12-24T00:00:00+1000,24/12/2016,0:00:00,1.48E+09,Not available,201.5338,0.1491,29.1171,28.4125,17.2104,
2016-12-25T00:00:00+1000,25/12/2016,0:00:00,1.48E+09,Not available,180.0406,1.4507,29.079,28.3319,21.9342,
2016-12-26T00:00:00+1000,26/12/2016,0:00:00,1.48E+09,Not available,179.7661,0.1544,29.0386,28.3359,27.9204,
2016-12-27T00:00:00+1000,27/12/2016,0:00:00,1.48E+09,Not available,209.5279,0.1887,29.092,28.3389,22.6416,
2016-12-28T00:00:00+1000,28/12/2016,0:00:00,1.48E+09,Not available,221.8886,0.2009,29.0346,28.3529,22.2215,
2016-12-29T00:00:00+1000,29/12/2016,0:00:00,1.48E+09,Not available,221.872,0.201,29.0167,28.3669,25.5384,
2016-12-30T00:00:00+1000,30/12/2016,0:00:00,1.48E+09,Not available,174.8644,0.2121,29.0238,28.3888,32.5697,
2016-12-31T00:00:00+1000,31/12/2016,0:00:00,1.48E+09,Not available,120.5682,0.2667,28.9369,28.4771,30.2119,
2017-01-01T00:00:00+1000,1/01/2017,0:00:00,1.48E+09,Not available,118.6587,0.2401,28.9684,28.5717,32.3069,
2017-01-02T00:00:00+1000,2/01/2017,0:00:00,1.48E+09,Not available,110.7734,0.205,28.9449,28.6259,28.1774,
2017-01-03T00:00:00+1000,3/01/2017,0:00:00,1.48E+09,Not available,113.4799,0.2422,28.9439,28.7301,15.7179,
2017-01-04T00:00:00+1000,4/01/2017,0:00:00,1.48E+09,Not available,197.8007,0.1404,29.031,28.7281,15.9228,
2017-01-05T00:00:00+1000,5/01/2017,0:00:00,1.48E+09,Not available,302.9285,0.2836,29.0928,29.062,25.4076,
2017-01-06T00:00:00+1000,6/01/2017,0:00:00,1.48E+09,Not available,307.7813,0.2964,29.108,29.1286,16.8075,
2017-01-07T00:00:00+1000,7/01/2017,0:00:00,1.48E+09,Not available,310.1403,0.3768,29.1447,28.9644,14.357,
2017-01-08T00:00:00+1000,8/01/2017,0:00:00,1.48E+09,Not available,311.4664,0.4467,29.2052,28.8636,2.6804,
2017-01-09T00:00:00+1000,9/01/2017,0:00:00,1.48E+09,Not available,307.6824,0.321,29.2712,28.6995,5.6299,
2017-01-10T00:00:00+1000,10/01/2017,0:00:00,1.48E+09,Not available,237.6064,0.2721,29.1565,28.6493,14.5172,
2017-01-11T00:00:00+1000,11/01/2017,0:00:00,1.48E+09,Not available,212.1256,0.2571,29.1529,28.7061,21.3545,
2017-01-12T00:00:00+1000,12/01/2017,0:00:00,1.48E+09,Not available,203.02,0.2785,29.0995,28.699,43.0183,
2017-01-13T00:00:00+1000,13/01/2017,0:00:00,1.48E+09,Not available,159.6752,0.2628,29.0507,28.7336,30.2366,
2017-01-14T00:00:00+1000,14/01/2017,0:00:00,1.48E+09,Not available,127.0756,1.734,28.997,28.7678,14.8693,
2017-01-15T00:00:00+1000,15/01/2017,0:00:00,1.48E+09,Not available,113.9723,1.0511,29.0414,28.8073,14.2874,
2017-01-16T00:00:00+1000,16/01/2017,0:00:00,1.48E+09,Not available,104.6806,1.907,29.0277,28.8725,13.7749,
2017-01-17T00:00:00+1000,17/01/2017,0:00:00,1.48E+09,Not available,184.2115,0.1541,29.0656,28.9459,15.1429,
2017-01-18T00:00:00+1000,18/01/2017,0:00:00,1.48E+09,Not available,158.9188,0.1046,112.1066,29.0457,19.0977,
2017-01-19T00:00:00+1000,19/01/2017,0:00:00,1.48E+09,Not available,113.0741,1.6084,29.0584,29.0954,22.5746,
2017-01-20T00:00:00+1000,20/01/2017,0:00:00,1.48E+09,Not available,108.9873,0.3095,28.9821,29.0461,19.4815,
2017-01-21T00:00:00+1000,21/01/2017,0:00:00,1.48E+09,Not available,106.7472,0.2569,29.0056,29.068,23.6174,
2017-01-22T00:00:00+1000,22/01/2017,0:00:00,1.49E+09,Not available,121.0458,1.1072,29.0577,28.8246,13.916,
2017-01-23T00:00:00+1000,23/01/2017,0:00:00,1.49E+09,Not available,246.3109,0.1608,29.1719,29.031,15.9302,
2017-01-24T00:00:00+1000,24/01/2017,0:00:00,1.49E+09,Not available,263.7014,0.1947,29.2109,29.5237,9.3684,
2017-01-25T00:00:00+1000,25/01/2017,0:00:00,1.49E+09,Not available,222.5555,0.1913,29.1723,29.47,10.9843,
2017-01-26T00:00:00+1000,26/01/2017,0:00:00,1.49E+09,Not available,204.0142,0.2005,29.1417,29.4393,22.0539,
2017-01-27T00:00:00+1000,27/01/2017,0:00:00,1.49E+09,Not available,200.2866,1.1528,28.9965,29.4527,28.4547,
2017-01-28T00:00:00+1000,28/01/2017,0:00:00,1.49E+09,Not available,192.6184,0.2098,29.1414,29.5279,23.6368,
2017-01-29T00:00:00+1000,29/01/2017,0:00:00,1.49E+09,Not available,222.5647,0.8354,29.1097,29.5255,27.348,
2017-01-30T00:00:00+1000,30/01/2017,0:00:00,1.49E+09,Not available,255.2833,0.2279,29.1707,29.4508,25.2311,
2017-01-31T00:00:00+1000,31/01/2017,0:00:00,1.49E+09,Not available,263.452,1.9055,29.2115,29.4024,9.3097,
2017-02-01T00:00:00+1000,1/02/2017,0:00:00,1.49E+09,Not available,250.6471,0.1659,29.1603,29.3483,20.2072,
2017-02-02T00:00:00+1000,2/02/2017,0:00:00,1.49E+09,Not available,240.8271,0.1378,29.156,29.3301,25.1922,
2017-02-03T00:00:00+1000,3/02/2017,0:00:00,1.49E+09,Not available,198.9152,0.1196,29.1238,29.3274,36.1178,
2017-02-04T00:00:00+1000,4/02/2017,0:00:00,1.49E+09,Not available,207.8162,0.1154,29.129,29.3022,30.185,
2017-02-05T00:00:00+1000,5/02/2017,0:00:00,1.49E+09,Not available,221.1643,1.547,29.1612,29.2504,35.9248,
2017-02-06T00:00:00+1000,6/02/2017,0:00:00,1.49E+09,Not available,207.3951,0.1706,29.1641,29.1747,31.2402,
2017-02-07T00:00:00+1000,7/02/2017,0:00:00,1.49E+09,Not available,223.9986,0.212,29.1932,29.1348,29.9169,
2017-02-08T00:00:00+1000,8/02/2017,0:00:00,1.49E+09,Not available,227.9826,0.2541,29.2648,29.0945,30.6611,
2017-02-09T00:00:00+1000,9/02/2017,0:00:00,1.49E+09,Not available,225.2751,2.731,29.2258,29.1454,32.7268,
2017-02-10T00:00:00+1000,10/02/2017,0:00:00,1.49E+09,Not available,227.0432,0.2787,29.1519,29.1921,32.5229,
2017-02-11T00:00:00+1000,11/02/2017,0:00:00,1.49E+09,Not available,209.297,1.0487,29.1222,29.1885,31.1167,
2017-02-12T00:00:00+1000,12/02/2017,0:00:00,1.49E+09,Not available,172.317,0.2444,29.0588,29.1514,39.1954,
2017-02-13T00:00:00+1000,13/02/2017,0:00:00,1.49E+09,Not available,125.0273,0.3813,29.1266,29.1741,60.9402,
2017-02-14T00:00:00+1000,14/02/2017,0:00:00,1.49E+09,Not available,120.2894,1.2732,29.0856,29.2606,45.668,
2017-02-15T00:00:00+1000,15/02/2017,0:00:00,1.49E+09,Not available,171.9404,0.1525,29.0816,29.32,15.053,
2017-02-16T00:00:00+1000,16/02/2017,0:00:00,1.49E+09,Not available,232.9828,2.4796,29.1635,29.3576,7.7895,
2017-02-17T00:00:00+1000,17/02/2017,0:00:00,1.49E+09,Not available,119.4657,0.0966,29.1478,29.2778,33.7831,
2017-02-18T00:00:00+1000,18/02/2017,0:00:00,1.49E+09,Not available,106.9361,1.7483,29.2652,29.2924,37.4736,
2017-02-19T00:00:00+1000,19/02/2017,0:00:00,1.49E+09,Not available,105.0122,1.2327,29.0828,29.3231,37.5847,
2017-02-20T00:00:00+1000,20/02/2017,0:00:00,1.49E+09,Not available,105.6146,1.9042,29.0716,29.3448,24.1293,
2017-02-21T00:00:00+1000,21/02/2017,0:00:00,1.49E+09,Not available,104.9547,0.2476,29.0906,29.061,17.2928,
2017-02-22T00:00:00+1000,22/02/2017,0:00:00,1.49E+09,Not available,174.6338,0.176,29.149,29.3359,19.9842,
2017-02-23T00:00:00+1000,23/02/2017,0:00:00,1.49E+09,Not available,285.4044,0.2413,29.2716,29.5699,17.9835,
2017-02-24T00:00:00+1000,24/02/2017,0:00:00,1.49E+09,Not available,248.9773,0.2368,29.2477,29.5073,24.8831,
2017-02-25T00:00:00+1000,25/02/2017,0:00:00,1.49E+09,Not available,216.059,0.2229,29.2219,29.5178,27.7373,
2017-02-26T00:00:00+1000,26/02/2017,0:00:00,1.49E+09,Not available,223.8008,0.2393,29.2983,29.4551,26.9613,
2017-02-27T00:00:00+1000,27/02/2017,0:00:00,1.49E+09,Not available,230.6584,0.2522,29.272,29.3736,24.317,
2017-02-28T00:00:00+1000,28/02/2017,0:00:00,1.49E+09,Not available,216.1984,0.2288,29.2674,29.3243,21.7526,
2017-03-01T00:00:00+1000,1/03/2017,0:00:00,1.49E+09,Not available,227.0152,0.2037,29.2429,29.2941,28.5387,
2017-03-02T00:00:00+1000,2/03/2017,0:00:00,1.49E+09,Not available,228.935,0.1857,29.2421,29.3056,28.9607,
2017-03-03T00:00:00+1000,3/03/2017,0:00:00,1.49E+09,Not available,226.5028,0.1353,29.1932,29.2907,27.5534,
2017-03-04T00:00:00+1000,4/03/2017,0:00:00,1.49E+09,Not available,192.425,0.1034,29.2102,29.2441,18.71,
2017-03-05T00:00:00+1000,5/03/2017,0:00:00,1.49E+09,Not available,121.7767,0.207,29.1757,29.1285,40.7781,
2017-03-06T00:00:00+1000,6/03/2017,0:00:00,1.49E+09,29.8308,122.4225,2.4591,29.1149,29.1847,24.2845,
2017-03-07T00:00:00+1000,7/03/2017,0:00:00,1.49E+09,Not available,116.9723,0.3098,29.0795,29.2804,35.6606,
2017-03-08T00:00:00+1000,8/03/2017,0:00:00,1.49E+09,Not available,131.8237,1.1135,120.7294,29.3748,110.5016,
2017-03-09T00:00:00+1000,9/03/2017,0:00:00,1.49E+09,Not available,218.2164,0.228,29.1825,29.3807,9.6791,
2017-03-10T00:00:00+1000,10/03/2017,0:00:00,1.49E+09,Not available,207.0015,0.2502,29.2307,29.1908,36.9825,
2017-03-11T00:00:00+1000,11/03/2017,0:00:00,1.49E+09,Not available,212.6856,0.2415,29.17,29.1437,31.9677,
2017-03-12T00:00:00+1000,12/03/2017,0:00:00,1.49E+09,Not available,205.4731,0.2343,29.152,29.1302,33.5293,
2017-03-13T00:00:00+1000,13/03/2017,0:00:00,1.49E+09,Not available,182.7043,0.2324,29.1765,29.167,34.4465,
2017-03-14T00:00:00+1000,14/03/2017,0:00:00,1.49E+09,Not available,113.3677,1.4043,29.0799,29.287,30.1596,
2017-03-15T00:00:00+1000,15/03/2017,0:00:00,1.49E+09,Not available,121.6703,0.2561,29.1041,29.394,33.0748,
2017-03-16T00:00:00+1000,16/03/2017,0:00:00,1.49E+09,Not available,94.8822,0.1991,29.0692,29.4364,33.5511,
2017-03-17T00:00:00+1000,17/03/2017,0:00:00,1.49E+09,Not available,109.4131,1.2275,29.0356,29.47,29.8617,
2017-03-18T00:00:00+1000,18/03/2017,0:00:00,1.49E+09,Not available,108.1902,0.3107,29.0244,29.4241,29.607,
2017-03-19T00:00:00+1000,19/03/2017,0:00:00,1.49E+09,Not available,111.6464,0.9769,29.0182,28.913,6.0791,
2017-03-20T00:00:00+1000,20/03/2017,0:00:00,1.49E+09,Not available,107.4441,1.2339,29.0313,29.0156,6.9705,
2017-03-21T00:00:00+1000,21/03/2017,0:00:00,1.49E+09,Not available,92.7972,0.1268,29.0554,29.0213,7.999,
2017-03-22T00:00:00+1000,22/03/2017,0:00:00,1.49E+09,Not available,148.8,0.1837,Not available,Not available,Not available,
2017-04-04T00:00:00+1000,4/04/2017,0:00:00,1.49E+09,Not available,310.6676,0.5419,Not available,Not available,Not available,
2017-04-05T00:00:00+1000,5/04/2017,0:00:00,1.49E+09,28.2354,309.3571,5.3392,29.4889,28.2501,0.4729,
2017-04-06T00:00:00+1000,6/04/2017,0:00:00,1.49E+09,28.0259,317.0371,0.4023,29.5239,28.0509,0.2526,
2017-04-07T00:00:00+1000,7/04/2017,0:00:00,1.49E+09,27.7431,290.0405,0.3429,29.4273,27.7572,0.043,
2017-04-08T00:00:00+1000,8/04/2017,0:00:00,1.49E+09,27.6826,258.3285,0.3569,29.4295,27.6902,0.0749,
2017-04-09T00:00:00+1000,9/04/2017,0:00:00,1.49E+09,27.6326,237.1955,0.3283,29.4051,27.6161,0.2337,
2017-04-10T00:00:00+1000,10/04/2017,0:00:00,1.49E+09,27.6378,216.9923,0.2746,29.3382,27.5586,0.5424,
2017-04-11T00:00:00+1000,11/04/2017,0:00:00,1.49E+09,27.4942,279.8153,0.298,29.3082,27.5744,1.4605,
2017-04-12T00:00:00+1000,12/04/2017,0:00:00,1.49E+09,27.4709,261.7304,0.2725,29.2565,27.4782,1.4662,
2017-04-13T00:00:00+1000,13/04/2017,0:00:00,1.49E+09,27.3051,250.8094,0.2442,29.2986,27.2752,2.6809,
2017-04-14T00:00:00+1000,14/04/2017,0:00:00,1.49E+09,27.1735,273.8276,0.2347,29.3012,27.208,1.9178,
2017-04-15T00:00:00+1000,15/04/2017,0:00:00,1.49E+09,27.2247,299.8331,0.25,29.3217,27.2436,5.1488,
2017-04-16T00:00:00+1000,16/04/2017,0:00:00,1.49E+09,27.0046,312.016,0.2421,29.3448,27.0427,1.878,
2017-04-17T00:00:00+1000,17/04/2017,0:00:00,1.49E+09,26.9443,329.9939,2.6092,29.3901,27.0115,2.3525,
2017-04-18T00:00:00+1000,18/04/2017,0:00:00,1.49E+09,26.9459,311.7926,0.2776,29.4179,26.976,4.6697,
2017-04-19T00:00:00+1000,19/04/2017,0:00:00,1.49E+09,26.8041,311.6447,0.2922,28.9765,26.8263,2.1171,
2017-04-20T00:00:00+1000,20/04/2017,0:00:00,1.49E+09,26.6433,311.4881,0.3806,29.4598,26.6646,0.9585,
2017-04-21T00:00:00+1000,21/04/2017,0:00:00,1.49E+09,26.5831,313.5647,0.4089,29.4408,26.5944,0.8747,
2017-04-22T00:00:00+1000,22/04/2017,0:00:00,1.49E+09,26.5069,309.138,0.309,29.4712,26.529,0.917,
2017-04-23T00:00:00+1000,23/04/2017,0:00:00,1.49E+09,26.4296,264.54,0.2666,29.4057,26.4417,2.375,
2017-04-24T00:00:00+1000,24/04/2017,0:00:00,1.49E+09,26.3123,235.051,0.2883,29.3378,26.3353,3.1405,
2017-04-25T00:00:00+1000,25/04/2017,0:00:00,1.49E+09,26.3548,215.639,0.3014,29.3319,26.3366,6.8366,
2017-04-26T00:00:00+1000,26/04/2017,0:00:00,1.49E+09,26.6123,207.141,0.286,29.305,26.338,10.53,
2017-04-27T00:00:00+1000,27/04/2017,0:00:00,1.49E+09,26.5365,177.6208,0.2528,29.2493,26.4581,12.5734,
2017-04-28T00:00:00+1000,28/04/2017,0:00:00,1.49E+09,26.2539,228.5109,0.265,29.2822,26.3252,10.5301,
2017-04-29T00:00:00+1000,29/04/2017,0:00:00,1.49E+09,26.0497,227.4813,0.2236,29.2859,26.0656,9.8893,
2017-04-30T00:00:00+1000,30/04/2017,0:00:00,1.49E+09,26.0152,269.1708,0.2065,29.3056,26.0434,5.7373,
2017-05-01T00:00:00+1000,1/05/2017,0:00:00,1.49E+09,25.9458,280.4409,0.1895,29.3107,25.9281,10.3074,
2017-05-02T00:00:00+1000,2/05/2017,0:00:00,1.49E+09,25.8408,276.8785,0.1681,29.3483,25.891,5.4827,
2017-05-03T00:00:00+1000,3/05/2017,0:00:00,1.49E+09,25.8746,242.386,0.1569,29.389,25.924,7.2962,
2017-05-04T00:00:00+1000,4/05/2017,0:00:00,1.49E+09,25.79,279.9952,0.2344,29.4007,25.8468,5.2908,
2017-05-05T00:00:00+1000,5/05/2017,0:00:00,1.49E+09,25.6784,310.7768,0.326,29.417,25.8069,4.8377,
2017-05-06T00:00:00+1000,6/05/2017,0:00:00,1.49E+09,25.789,309.9098,0.3944,29.4249,25.8,2.4513,
2017-05-07T00:00:00+1000,7/05/2017,0:00:00,1.49E+09,25.5134,284.9008,0.2976,29.4146,25.5281,1.7897,
2017-05-08T00:00:00+1000,8/05/2017,0:00:00,1.49E+09,25.6022,224.7824,0.2088,29.4029,25.6176,3.7894,
2017-05-09T00:00:00+1000,9/05/2017,0:00:00,1.49E+09,25.586,246.85,0.2364,29.3716,25.5885,8.9849,
2017-05-10T00:00:00+1000,10/05/2017,0:00:00,1.49E+09,25.4729,278.8609,0.2398,29.4224,25.4852,8.4078,
2017-05-11T00:00:00+1000,11/05/2017,0:00:00,1.49E+09,25.3322,281.2268,0.2742,32.3409,25.3458,6.4121,
2017-05-12T00:00:00+1000,12/05/2017,0:00:00,1.49E+09,25.1223,306.3606,0.2562,29.3344,25.1489,4.4932,
2017-05-13T00:00:00+1000,13/05/2017,0:00:00,1.49E+09,25.0838,283.2023,0.2253,29.3747,25.0984,7.0132,
2017-05-14T00:00:00+1000,14/05/2017,0:00:00,1.49E+09,25.0235,272.1932,0.1684,29.3181,24.9481,7.677,
2017-05-15T00:00:00+1000,15/05/2017,0:00:00,1.49E+09,25.0538,208.045,0.111,29.2804,24.9755,8.5397,
2017-05-16T00:00:00+1000,16/05/2017,0:00:00,1.49E+09,25.1709,134.9375,0.1188,29.2693,25.1361,15.7762,
2017-05-17T00:00:00+1000,17/05/2017,0:00:00,1.49E+09,25.1636,170.9744,0.0958,29.3092,25.1794,13.7274,
2017-05-18T00:00:00+1000,18/05/2017,0:00:00,1.50E+09,25.0319,292.3383,3.3295,29.4129,25.0713,5.1807,
2017-05-19T00:00:00+1000,19/05/2017,0:00:00,1.50E+09,24.924,305.544,0.2745,29.4043,24.6712,0.8208,
2017-05-20T00:00:00+1000,20/05/2017,0:00:00,1.50E+09,24.8195,182.9125,0.1292,29.3587,24.7952,11.5963,
2017-05-21T00:00:00+1000,21/05/2017,0:00:00,1.50E+09,24.8476,193.2871,0.1876,29.3868,24.8123,9.1524,
2017-05-22T00:00:00+1000,22/05/2017,0:00:00,1.50E+09,24.8241,204.7426,0.2098,29.3591,24.8236,9.8057,
2017-05-23T00:00:00+1000,23/05/2017,0:00:00,1.50E+09,22.6305,235.1916,0.9647,29.3529,24.8317,12.845,
2017-05-24T00:00:00+1000,24/05/2017,0:00:00,1.50E+09,24.8227,206.7644,1.4065,29.3188,24.8293,17.2661,
2017-05-25T00:00:00+1000,25/05/2017,0:00:00,1.50E+09,24.7781,203.6681,0.2727,29.2909,24.7765,20.7571,
2017-05-26T00:00:00+1000,26/05/2017,0:00:00,1.50E+09,24.8093,189.3549,0.2646,29.2501,24.7753,23.9766,
2017-05-27T00:00:00+1000,27/05/2017,0:00:00,1.50E+09,24.7945,195.7775,0.2438,29.2336,24.7863,24.8405,
2017-05-28T00:00:00+1000,28/05/2017,0:00:00,1.50E+09,24.8403,187.1248,0.2153,29.2275,24.8004,19.7911,
2017-05-29T00:00:00+1000,29/05/2017,0:00:00,1.50E+09,24.9059,191.6725,0.1855,29.2015,24.8834,19.0758,
2017-05-30T00:00:00+1000,30/05/2017,0:00:00,1.50E+09,24.8856,200.8427,0.1573,29.2597,24.892,17.0802,
2017-05-31T00:00:00+1000,31/05/2017,0:00:00,1.50E+09,24.836,240.3097,4.6856,29.3796,24.849,16.1198,
