date time,date,time,seconds since 1970,Water Temperature @1.0m,CurrentDirection @7.0m,CurrentMagnitude @7.0m,CurrentDirection @7.0m,Turbidity @26.0m,Water Pressure @26.0m,Water Temperature @26.0m,PAR @26.0m
2013-12-14T07:45:00+1000,14/12/2013,7:45:00,1.39E+09,27.75,Not available,Not available,Not available,0.268,29.42,26.93,Not available
2013-12-14T07:49:00+1000,14/12/2013,7:49:00,1.39E+09,Not available,153.4,0.375,Not available,Not available,Not available,Not available,
2013-12-14T07:59:00+1000,14/12/2013,7:59:00,1.39E+09,Not available,148.8,0.332,Not available,Not available,Not available,Not available,
2013-12-14T08:00:00+1000,14/12/2013,8:00:00,1.39E+09,27.73,Not available,Not available,Not available,0.289,29.42,26.93,Not available
2013-12-14T08:09:00+1000,14/12/2013,8:09:00,1.39E+09,Not available,149.1,0.343,Not available,Not available,Not available,Not available,
2013-12-14T08:15:00+1000,14/12/2013,8:15:00,1.39E+09,27.72,Not available,Not available,Not available,0.275,29.4,26.93,Not available
2013-12-14T08:19:00+1000,14/12/2013,8:19:00,1.39E+09,Not available,143.2,0.334,Not available,Not available,Not available,Not available,
2013-12-14T08:29:00+1000,14/12/2013,8:29:00,1.39E+09,Not available,139.6,0.336,Not available,Not available,Not available,Not available,
2013-12-14T08:30:00+1000,14/12/2013,8:30:00,1.39E+09,27.69,Not available,Not available,Not available,0.255,29.37,26.94,Not available
2013-12-14T08:39:00+1000,14/12/2013,8:39:00,1.39E+09,Not available,135.9,0.315,Not available,Not available,Not available,Not available,
2013-12-14T08:45:00+1000,14/12/2013,8:45:00,1.39E+09,27.69,Not available,Not available,Not available,1.059,29.31,26.95,Not available
2013-12-14T08:49:00+1000,14/12/2013,8:49:00,1.39E+09,Not available,134.9,0.333,Not available,Not available,Not available,Not available,
2013-12-14T08:59:00+1000,14/12/2013,8:59:00,1.39E+09,Not available,132.3,0.318,Not available,Not available,Not available,Not available,
2013-12-14T09:00:00+1000,14/12/2013,9:00:00,1.39E+09,27.69,Not available,Not available,Not available,1.285,29.25,26.95,Not available
2013-12-14T09:09:00+1000,14/12/2013,9:09:00,1.39E+09,Not available,129.1,0.304,Not available,Not available,Not available,Not available,
2013-12-14T09:15:00+1000,14/12/2013,9:15:00,1.39E+09,27.69,Not available,Not available,Not available,0.24,29.18,26.95,Not available
2013-12-14T09:19:00+1000,14/12/2013,9:19:00,1.39E+09,Not available,132.4,0.297,Not available,Not available,Not available,Not available,
2013-12-14T09:29:00+1000,14/12/2013,9:29:00,1.39E+09,Not available,128.3,0.274,Not available,Not available,Not available,Not available,
2013-12-14T09:30:00+1000,14/12/2013,9:30:00,1.39E+09,27.69,Not available,Not available,Not available,0.235,29.1,26.96,Not available
2013-12-14T09:39:00+1000,14/12/2013,9:39:00,1.39E+09,Not available,125.5,0.292,Not available,Not available,Not available,Not available,
2013-12-14T09:45:00+1000,14/12/2013,9:45:00,1.39E+09,27.71,Not available,Not available,Not available,1.607,29.01,26.97,Not available
2013-12-14T09:49:00+1000,14/12/2013,9:49:00,1.39E+09,Not available,126.8,0.249,Not available,Not available,Not available,Not available,
2013-12-14T09:59:00+1000,14/12/2013,9:59:00,1.39E+09,Not available,119.2,0.26,Not available,Not available,Not available,Not available,
2013-12-14T10:00:00+1000,14/12/2013,10:00:00,1.39E+09,27.71,Not available,Not available,Not available,0.225,28.93,26.98,Not available
2013-12-14T10:09:00+1000,14/12/2013,10:09:00,1.39E+09,Not available,118.7,0.217,Not available,Not available,Not available,Not available,
2013-12-14T10:15:00+1000,14/12/2013,10:15:00,1.39E+09,27.71,Not available,Not available,Not available,0.226,28.83,26.99,Not available
2013-12-14T10:19:00+1000,14/12/2013,10:19:00,1.39E+09,Not available,115.7,0.21,Not available,Not available,Not available,Not available,
2013-12-14T10:29:00+1000,14/12/2013,10:29:00,1.39E+09,Not available,102.4,0.177,Not available,Not available,Not available,Not available,
2013-12-14T10:30:00+1000,14/12/2013,10:30:00,1.39E+09,27.73,Not available,Not available,Not available,1.098,28.72,27,Not available
2013-12-14T10:39:00+1000,14/12/2013,10:39:00,1.39E+09,Not available,97,0.179,Not available,Not available,Not available,Not available,
2013-12-14T10:45:00+1000,14/12/2013,10:45:00,1.39E+09,27.74,Not available,Not available,Not available,0.24,28.62,27,Not available
2013-12-14T10:49:00+1000,14/12/2013,10:49:00,1.39E+09,Not available,92.3,0.195,Not available,Not available,Not available,Not available,
2013-12-14T10:59:00+1000,14/12/2013,10:59:00,1.39E+09,Not available,88.6,0.169,Not available,Not available,Not available,Not available,
2013-12-14T11:00:00+1000,14/12/2013,11:00:00,1.39E+09,27.79,Not available,Not available,Not available,0.235,28.52,27.02,Not available
2013-12-14T11:09:00+1000,14/12/2013,11:09:00,1.39E+09,Not available,79.5,0.154,Not available,Not available,Not available,Not available,
2013-12-14T11:15:00+1000,14/12/2013,11:15:00,1.39E+09,27.82,Not available,Not available,Not available,0.351,28.41,27.03,Not available
2013-12-14T11:19:00+1000,14/12/2013,11:19:00,1.39E+09,Not available,71.7,0.169,Not available,Not available,Not available,Not available,
2013-12-14T11:29:00+1000,14/12/2013,11:29:00,1.39E+09,Not available,75,0.17,Not available,Not available,Not available,Not available,
2013-12-14T11:30:00+1000,14/12/2013,11:30:00,1.39E+09,27.85,Not available,Not available,Not available,0.755,28.31,27.04,Not available
2013-12-14T11:39:00+1000,14/12/2013,11:39:00,1.39E+09,Not available,60.3,0.137,Not available,Not available,Not available,Not available,
2013-12-14T11:45:00+1000,14/12/2013,11:45:00,1.39E+09,27.89,Not available,Not available,Not available,0.26,28.21,27.05,Not available
2013-12-14T11:49:00+1000,14/12/2013,11:49:00,1.39E+09,Not available,60.1,0.116,Not available,Not available,Not available,Not available,
2013-12-14T11:59:00+1000,14/12/2013,11:59:00,1.39E+09,Not available,53,0.148,Not available,Not available,Not available,Not available,
2013-12-14T12:00:00+1000,14/12/2013,12:00:00,1.39E+09,27.93,Not available,Not available,Not available,0.249,28.1,27.06,Not available
2013-12-14T12:09:00+1000,14/12/2013,12:09:00,1.39E+09,Not available,46.7,0.141,Not available,Not available,Not available,Not available,
2013-12-14T12:15:00+1000,14/12/2013,12:15:00,1.39E+09,27.9,Not available,Not available,Not available,2.686,28.01,27.07,Not available
2013-12-14T12:19:00+1000,14/12/2013,12:19:00,1.39E+09,Not available,37.6,0.148,Not available,Not available,Not available,Not available,
2013-12-14T12:29:00+1000,14/12/2013,12:29:00,1.39E+09,Not available,42.1,0.14,Not available,Not available,Not available,Not available,
2013-12-14T12:30:00+1000,14/12/2013,12:30:00,1.39E+09,27.9,Not available,Not available,Not available,0.261,27.92,27.08,Not available
2013-12-14T12:39:00+1000,14/12/2013,12:39:00,1.39E+09,Not available,35.2,0.161,Not available,Not available,Not available,Not available,
2013-12-14T12:45:00+1000,14/12/2013,12:45:00,1.39E+09,27.93,Not available,Not available,Not available,0.257,27.84,27.09,Not available
2013-12-14T12:49:00+1000,14/12/2013,12:49:00,1.39E+09,Not available,33.8,0.149,Not available,Not available,Not available,Not available,
2013-12-14T12:59:00+1000,14/12/2013,12:59:00,1.39E+09,Not available,19.9,0.135,Not available,Not available,Not available,Not available,
2013-12-14T13:00:00+1000,14/12/2013,13:00:00,1.39E+09,27.97,Not available,Not available,Not available,0.236,27.78,27.1,Not available
2013-12-14T13:09:00+1000,14/12/2013,13:09:00,1.39E+09,Not available,17.8,0.173,Not available,Not available,Not available,Not available,
2013-12-14T13:15:00+1000,14/12/2013,13:15:00,1.39E+09,27.97,Not available,Not available,Not available,0.255,27.72,27.11,Not available
2013-12-14T13:19:00+1000,14/12/2013,13:19:00,1.39E+09,Not available,20.9,0.146,Not available,Not available,Not available,Not available,
2013-12-14T13:29:00+1000,14/12/2013,13:29:00,1.39E+09,Not available,0.4,0.137,Not available,Not available,Not available,Not available,
2013-12-14T13:30:00+1000,14/12/2013,13:30:00,1.39E+09,27.99,Not available,Not available,Not available,0.255,27.68,27.11,Not available
2013-12-14T13:39:00+1000,14/12/2013,13:39:00,1.39E+09,Not available,15.5,0.157,Not available,Not available,Not available,Not available,
2013-12-14T13:45:00+1000,14/12/2013,13:45:00,1.39E+09,28.01,Not available,Not available,Not available,0.262,27.66,27.12,Not available
2013-12-14T13:49:00+1000,14/12/2013,13:49:00,1.39E+09,Not available,9.2,0.106,Not available,Not available,Not available,Not available,
2013-12-14T13:59:00+1000,14/12/2013,13:59:00,1.39E+09,Not available,350.6,0.11,Not available,Not available,Not available,Not available,
2013-12-14T14:00:00+1000,14/12/2013,14:00:00,1.39E+09,28.01,Not available,Not available,Not available,2.283,27.64,27.12,Not available
2013-12-14T14:09:00+1000,14/12/2013,14:09:00,1.39E+09,Not available,349.7,0.128,Not available,Not available,Not available,Not available,
2013-12-14T14:15:00+1000,14/12/2013,14:15:00,1.39E+09,28.01,Not available,Not available,Not available,0.245,27.65,27.12,Not available
2013-12-14T14:19:00+1000,14/12/2013,14:19:00,1.39E+09,Not available,338.4,0.114,Not available,Not available,Not available,Not available,
2013-12-14T14:29:00+1000,14/12/2013,14:29:00,1.39E+09,Not available,338,0.112,Not available,Not available,Not available,Not available,
2013-12-14T14:30:00+1000,14/12/2013,14:30:00,1.39E+09,27.99,Not available,Not available,Not available,0.232,27.66,27.12,Not available
2013-12-14T14:39:00+1000,14/12/2013,14:39:00,1.39E+09,Not available,319,0.091,Not available,Not available,Not available,Not available,
2013-12-14T14:45:00+1000,14/12/2013,14:45:00,1.39E+09,28.01,Not available,Not available,Not available,0.268,27.68,27.13,Not available
2013-12-14T14:49:00+1000,14/12/2013,14:49:00,1.39E+09,Not available,322.6,0.112,Not available,Not available,Not available,Not available,
2013-12-14T14:59:00+1000,14/12/2013,14:59:00,1.39E+09,Not available,295.3,0.122,Not available,Not available,Not available,Not available,
2013-12-14T15:00:00+1000,14/12/2013,15:00:00,1.39E+09,28.05,Not available,Not available,Not available,0.274,27.71,27.13,Not available
2013-12-14T15:09:00+1000,14/12/2013,15:09:00,1.39E+09,Not available,273.3,0.123,Not available,Not available,Not available,Not available,
2013-12-14T15:15:00+1000,14/12/2013,15:15:00,1.39E+09,28.07,Not available,Not available,Not available,0.284,27.76,27.14,Not available
2013-12-14T15:19:00+1000,14/12/2013,15:19:00,1.39E+09,Not available,277.8,0.133,Not available,Not available,Not available,Not available,
2013-12-14T15:29:00+1000,14/12/2013,15:29:00,1.39E+09,Not available,259.1,0.106,Not available,Not available,Not available,Not available,
2013-12-14T15:30:00+1000,14/12/2013,15:30:00,1.39E+09,28.08,Not available,Not available,Not available,0.256,27.82,27.14,Not available
2013-12-14T15:39:00+1000,14/12/2013,15:39:00,1.39E+09,Not available,251.3,0.062,Not available,Not available,Not available,Not available,
2013-12-14T15:45:00+1000,14/12/2013,15:45:00,1.39E+09,28.06,Not available,Not available,Not available,1.007,27.9,27.16,Not available
2013-12-14T15:49:00+1000,14/12/2013,15:49:00,1.39E+09,Not available,214.9,0.04,Not available,Not available,Not available,Not available,
2013-12-14T15:59:00+1000,14/12/2013,15:59:00,1.39E+09,Not available,232.4,0.066,Not available,Not available,Not available,Not available,
2013-12-14T16:00:00+1000,14/12/2013,16:00:00,1.39E+09,28.06,Not available,Not available,Not available,0.245,27.98,27.16,Not available
2013-12-14T16:09:00+1000,14/12/2013,16:09:00,1.39E+09,Not available,231.2,0.097,Not available,Not available,Not available,Not available,
2013-12-14T16:15:00+1000,14/12/2013,16:15:00,1.39E+09,28.04,Not available,Not available,Not available,0.242,28.07,27.13,Not available
2013-12-14T16:19:00+1000,14/12/2013,16:19:00,1.39E+09,Not available,214.7,0.123,Not available,Not available,Not available,Not available,
2013-12-14T16:29:00+1000,14/12/2013,16:29:00,1.39E+09,Not available,219.7,0.124,Not available,Not available,Not available,Not available,
2013-12-14T16:30:00+1000,14/12/2013,16:30:00,1.39E+09,28.04,Not available,Not available,Not available,0.265,28.14,27.13,Not available
2013-12-14T16:39:00+1000,14/12/2013,16:39:00,1.39E+09,Not available,216.9,0.125,Not available,Not available,Not available,Not available,
2013-12-14T16:45:00+1000,14/12/2013,16:45:00,1.39E+09,28.02,Not available,Not available,Not available,0.223,28.23,27.12,Not available
2013-12-14T16:49:00+1000,14/12/2013,16:49:00,1.39E+09,Not available,206.6,0.136,Not available,Not available,Not available,Not available,
2013-12-14T16:59:00+1000,14/12/2013,16:59:00,1.39E+09,Not available,203.2,0.114,Not available,Not available,Not available,Not available,
2013-12-14T17:00:00+1000,14/12/2013,17:00:00,1.39E+09,27.99,Not available,Not available,Not available,0.251,28.31,27.11,Not available
2013-12-14T17:09:00+1000,14/12/2013,17:09:00,1.39E+09,Not available,187.7,0.09,Not available,Not available,Not available,Not available,
2013-12-14T17:15:00+1000,14/12/2013,17:15:00,1.39E+09,27.95,Not available,Not available,Not available,0.242,28.4,27.11,Not available
2013-12-14T17:19:00+1000,14/12/2013,17:19:00,1.39E+09,Not available,146.1,0.095,Not available,Not available,Not available,Not available,
2013-12-14T17:29:00+1000,14/12/2013,17:29:00,1.39E+09,Not available,184.8,0.157,Not available,Not available,Not available,Not available,
2013-12-14T17:30:00+1000,14/12/2013,17:30:00,1.39E+09,27.93,Not available,Not available,Not available,0.22,28.48,27.11,Not available
2013-12-14T17:39:00+1000,14/12/2013,17:39:00,1.39E+09,Not available,181.1,0.159,Not available,Not available,Not available,Not available,
2013-12-14T17:45:00+1000,14/12/2013,17:45:00,1.39E+09,27.91,Not available,Not available,Not available,0.227,28.55,27.11,Not available
2013-12-14T17:49:00+1000,14/12/2013,17:49:00,1.39E+09,Not available,187.3,0.141,Not available,Not available,Not available,Not available,
2013-12-14T17:59:00+1000,14/12/2013,17:59:00,1.39E+09,Not available,164.1,0.198,Not available,Not available,Not available,Not available,
2013-12-14T18:00:00+1000,14/12/2013,18:00:00,1.39E+09,27.89,Not available,Not available,Not available,0.229,28.62,27.1,Not available
2013-12-14T18:09:00+1000,14/12/2013,18:09:00,1.39E+09,Not available,170.5,0.225,Not available,Not available,Not available,Not available,
2013-12-14T18:15:00+1000,14/12/2013,18:15:00,1.39E+09,27.93,Not available,Not available,Not available,0.247,28.69,27.11,Not available
2013-12-14T18:19:00+1000,14/12/2013,18:19:00,1.39E+09,Not available,171.8,0.217,Not available,Not available,Not available,Not available,
2013-12-14T18:29:00+1000,14/12/2013,18:29:00,1.39E+09,Not available,166.5,0.226,Not available,Not available,Not available,Not available,
2013-12-14T18:30:00+1000,14/12/2013,18:30:00,1.39E+09,27.94,Not available,Not available,Not available,0.474,28.73,27.11,Not available
2013-12-14T18:39:00+1000,14/12/2013,18:39:00,1.39E+09,Not available,165.1,0.206,Not available,Not available,Not available,Not available,
2013-12-14T18:45:00+1000,14/12/2013,18:45:00,1.39E+09,27.95,Not available,Not available,Not available,0.287,28.77,27.11,Not available
2013-12-14T18:49:00+1000,14/12/2013,18:49:00,1.39E+09,Not available,157.2,0.222,Not available,Not available,Not available,Not available,
2013-12-14T18:59:00+1000,14/12/2013,18:59:00,1.39E+09,Not available,158,0.19,Not available,Not available,Not available,Not available,
2013-12-14T19:00:00+1000,14/12/2013,19:00:00,1.39E+09,27.93,Not available,Not available,Not available,0.234,28.79,27.1,Not available
2013-12-14T19:09:00+1000,14/12/2013,19:09:00,1.39E+09,Not available,149.3,0.258,Not available,Not available,Not available,Not available,
2013-12-14T19:15:00+1000,14/12/2013,19:15:00,1.39E+09,27.91,Not available,Not available,Not available,0.243,28.81,27.1,Not available
2013-12-14T19:19:00+1000,14/12/2013,19:19:00,1.39E+09,Not available,151.4,0.245,Not available,Not available,Not available,Not available,
2013-12-14T19:29:00+1000,14/12/2013,19:29:00,1.39E+09,Not available,150.5,0.256,Not available,Not available,Not available,Not available,
2013-12-14T19:30:00+1000,14/12/2013,19:30:00,1.39E+09,27.9,Not available,Not available,Not available,0.238,28.82,27.09,Not available
2013-12-14T19:39:00+1000,14/12/2013,19:39:00,1.39E+09,Not available,137.2,0.236,Not available,Not available,Not available,Not available,
2013-12-14T19:45:00+1000,14/12/2013,19:45:00,1.39E+09,27.87,Not available,Not available,Not available,0.278,28.81,27.09,Not available
2013-12-14T19:49:00+1000,14/12/2013,19:49:00,1.39E+09,Not available,140.1,0.254,Not available,Not available,Not available,Not available,
2013-12-14T19:59:00+1000,14/12/2013,19:59:00,1.39E+09,Not available,136.5,0.243,Not available,Not available,Not available,Not available,
2013-12-14T20:00:00+1000,14/12/2013,20:00:00,1.39E+09,27.86,Not available,Not available,Not available,0.253,28.81,27.09,Not available
2013-12-14T20:09:00+1000,14/12/2013,20:09:00,1.39E+09,Not available,145.4,0.219,Not available,Not available,Not available,Not available,
2013-12-14T20:15:00+1000,14/12/2013,20:15:00,1.39E+09,27.85,Not available,Not available,Not available,0.3,28.77,27.1,Not available
2013-12-14T20:19:00+1000,14/12/2013,20:19:00,1.39E+09,Not available,134.7,0.152,Not available,Not available,Not available,Not available,
2013-12-14T20:29:00+1000,14/12/2013,20:29:00,1.39E+09,Not available,129.2,0.239,Not available,Not available,Not available,Not available,
2013-12-14T20:30:00+1000,14/12/2013,20:30:00,1.39E+09,27.85,Not available,Not available,Not available,0.291,28.73,27.1,Not available
2013-12-14T20:39:00+1000,14/12/2013,20:39:00,1.39E+09,Not available,137.1,0.191,Not available,Not available,Not available,Not available,
2013-12-14T20:45:00+1000,14/12/2013,20:45:00,1.39E+09,27.84,Not available,Not available,Not available,0.306,28.67,27.11,Not available
2013-12-14T20:49:00+1000,14/12/2013,20:49:00,1.39E+09,Not available,119.6,0.2,Not available,Not available,Not available,Not available,
2013-12-14T20:59:00+1000,14/12/2013,20:59:00,1.39E+09,Not available,120.5,0.169,Not available,Not available,Not available,Not available,
2013-12-14T21:00:00+1000,14/12/2013,21:00:00,1.39E+09,27.84,Not available,Not available,Not available,0.247,28.6,27.12,Not available
2013-12-14T21:09:00+1000,14/12/2013,21:09:00,1.39E+09,Not available,122.3,0.189,Not available,Not available,Not available,Not available,
2013-12-14T21:15:00+1000,14/12/2013,21:15:00,1.39E+09,27.83,Not available,Not available,Not available,0.313,28.51,27.12,Not available
2013-12-14T21:19:00+1000,14/12/2013,21:19:00,1.39E+09,Not available,149.2,0.141,Not available,Not available,Not available,Not available,
2013-12-14T21:29:00+1000,14/12/2013,21:29:00,1.39E+09,Not available,118.7,0.158,Not available,Not available,Not available,Not available,
2013-12-14T21:30:00+1000,14/12/2013,21:30:00,1.39E+09,27.83,Not available,Not available,Not available,0.278,28.43,27.12,Not available
2013-12-14T21:39:00+1000,14/12/2013,21:39:00,1.39E+09,Not available,116.7,0.169,Not available,Not available,Not available,Not available,
2013-12-14T21:45:00+1000,14/12/2013,21:45:00,1.39E+09,27.83,Not available,Not available,Not available,0.291,28.32,27.13,Not available
2013-12-14T21:49:00+1000,14/12/2013,21:49:00,1.39E+09,Not available,119,0.149,Not available,Not available,Not available,Not available,
2013-12-14T21:59:00+1000,14/12/2013,21:59:00,1.39E+09,Not available,112.8,0.193,Not available,Not available,Not available,Not available,
2013-12-14T22:00:00+1000,14/12/2013,22:00:00,1.39E+09,27.83,Not available,Not available,Not available,0.247,28.22,27.13,Not available
2013-12-14T22:09:00+1000,14/12/2013,22:09:00,1.39E+09,Not available,83,0.115,Not available,Not available,Not available,Not available,
2013-12-14T22:15:00+1000,14/12/2013,22:15:00,1.39E+09,27.83,Not available,Not available,Not available,0.247,28.12,27.14,Not available
2013-12-14T22:19:00+1000,14/12/2013,22:19:00,1.39E+09,Not available,99.1,0.146,Not available,Not available,Not available,Not available,
2013-12-14T22:29:00+1000,14/12/2013,22:29:00,1.39E+09,Not available,90,0.075,Not available,Not available,Not available,Not available,
2013-12-14T22:30:00+1000,14/12/2013,22:30:00,1.39E+09,27.83,Not available,Not available,Not available,0.25,28.01,27.16,Not available
2013-12-14T22:39:00+1000,14/12/2013,22:39:00,1.39E+09,Not available,57.6,0.049,Not available,Not available,Not available,Not available,
2013-12-14T22:45:00+1000,14/12/2013,22:45:00,1.39E+09,27.83,Not available,Not available,Not available,0.3,27.9,27.17,Not available
2013-12-14T22:49:00+1000,14/12/2013,22:49:00,1.39E+09,Not available,85.5,0.077,Not available,Not available,Not available,Not available,
2013-12-14T22:59:00+1000,14/12/2013,22:59:00,1.39E+09,Not available,53.5,0.163,Not available,Not available,Not available,Not available,
2013-12-14T23:00:00+1000,14/12/2013,23:00:00,1.39E+09,27.83,Not available,Not available,Not available,0.26,27.8,27.17,Not available
2013-12-14T23:09:00+1000,14/12/2013,23:09:00,1.39E+09,Not available,32.8,0.12,Not available,Not available,Not available,Not available,
2013-12-14T23:15:00+1000,14/12/2013,23:15:00,1.39E+09,27.82,Not available,Not available,Not available,0.241,27.7,27.18,Not available
2013-12-14T23:19:00+1000,14/12/2013,23:19:00,1.39E+09,Not available,36.9,0.146,Not available,Not available,Not available,Not available,
2013-12-14T23:29:00+1000,14/12/2013,23:29:00,1.39E+09,Not available,20.1,0.146,Not available,Not available,Not available,Not available,
2013-12-14T23:30:00+1000,14/12/2013,23:30:00,1.39E+09,27.83,Not available,Not available,Not available,0.258,27.6,27.19,Not available
2013-12-14T23:39:00+1000,14/12/2013,23:39:00,1.39E+09,Not available,13.1,0.142,Not available,Not available,Not available,Not available,
2013-12-14T23:45:00+1000,14/12/2013,23:45:00,1.39E+09,27.82,Not available,Not available,Not available,0.251,27.51,27.2,Not available
2013-12-14T23:49:00+1000,14/12/2013,23:49:00,1.39E+09,Not available,7.3,0.172,Not available,Not available,Not available,Not available,
2013-12-14T23:59:00+1000,14/12/2013,23:59:00,1.39E+09,Not available,5.6,0.173,Not available,Not available,Not available,Not available,
2013-12-15T00:00:00+1000,15/12/2013,0:00:00,1.39E+09,27.81,Not available,Not available,Not available,0.253,27.42,27.21,Not available
2013-12-15T00:09:00+1000,15/12/2013,0:09:00,1.39E+09,Not available,357.1,0.199,Not available,Not available,Not available,Not available,
2013-12-15T00:15:00+1000,15/12/2013,0:15:00,1.39E+09,27.8,Not available,Not available,Not available,0.304,27.34,27.22,Not available
2013-12-15T00:19:00+1000,15/12/2013,0:19:00,1.39E+09,Not available,28.4,0.164,Not available,Not available,Not available,Not available,
2013-12-15T00:29:00+1000,15/12/2013,0:29:00,1.39E+09,Not available,3.7,0.232,Not available,Not available,Not available,Not available,
2013-12-15T00:30:00+1000,15/12/2013,0:30:00,1.39E+09,27.79,Not available,Not available,Not available,0.272,27.25,27.24,Not available
2013-12-15T00:39:00+1000,15/12/2013,0:39:00,1.39E+09,Not available,347.1,0.211,Not available,Not available,Not available,Not available,
2013-12-15T00:45:00+1000,15/12/2013,0:45:00,1.39E+09,27.77,Not available,Not available,Not available,0.253,27.18,27.25,Not available
2013-12-15T00:49:00+1000,15/12/2013,0:49:00,1.39E+09,Not available,347.8,0.236,Not available,Not available,Not available,Not available,
2013-12-15T00:59:00+1000,15/12/2013,0:59:00,1.39E+09,Not available,350.4,0.258,Not available,Not available,Not available,Not available,
2013-12-15T01:00:00+1000,15/12/2013,1:00:00,1.39E+09,27.77,Not available,Not available,Not available,0.282,27.13,27.25,Not available
2013-12-15T01:09:00+1000,15/12/2013,1:09:00,1.39E+09,Not available,340.9,0.235,Not available,Not available,Not available,Not available,
2013-12-15T01:15:00+1000,15/12/2013,1:15:00,1.39E+09,27.77,Not available,Not available,Not available,0.274,27.09,27.25,Not available
2013-12-15T01:19:00+1000,15/12/2013,1:19:00,1.39E+09,Not available,347.1,0.264,Not available,Not available,Not available,Not available,
2013-12-15T01:29:00+1000,15/12/2013,1:29:00,1.39E+09,Not available,334.5,0.295,Not available,Not available,Not available,Not available,
2013-12-15T01:30:00+1000,15/12/2013,1:30:00,1.39E+09,27.76,Not available,Not available,Not available,0.282,27.07,27.26,Not available
2013-12-15T01:39:00+1000,15/12/2013,1:39:00,1.39E+09,Not available,333.3,0.284,Not available,Not available,Not available,Not available,
2013-12-15T01:45:00+1000,15/12/2013,1:45:00,1.39E+09,27.75,Not available,Not available,Not available,0.271,27.05,27.26,Not available
2013-12-15T01:49:00+1000,15/12/2013,1:49:00,1.39E+09,Not available,330.3,0.228,Not available,Not available,Not available,Not available,
2013-12-15T01:59:00+1000,15/12/2013,1:59:00,1.39E+09,Not available,329.6,0.275,Not available,Not available,Not available,Not available,
2013-12-15T02:00:00+1000,15/12/2013,2:00:00,1.39E+09,27.74,Not available,Not available,Not available,0.26,27.04,27.27,Not available
2013-12-15T02:09:00+1000,15/12/2013,2:09:00,1.39E+09,Not available,328.9,0.28,Not available,Not available,Not available,Not available,
2013-12-15T02:15:00+1000,15/12/2013,2:15:00,1.39E+09,27.75,Not available,Not available,Not available,0.275,27.06,27.27,Not available
2013-12-15T02:19:00+1000,15/12/2013,2:19:00,1.39E+09,Not available,323.7,0.248,Not available,Not available,Not available,Not available,
2013-12-15T02:29:00+1000,15/12/2013,2:29:00,1.39E+09,Not available,312,0.275,Not available,Not available,Not available,Not available,
2013-12-15T02:30:00+1000,15/12/2013,2:30:00,1.39E+09,27.73,Not available,Not available,Not available,0.269,27.07,27.28,Not available
2013-12-15T02:39:00+1000,15/12/2013,2:39:00,1.39E+09,Not available,313.8,0.245,Not available,Not available,Not available,Not available,
2013-12-15T02:45:00+1000,15/12/2013,2:45:00,1.39E+09,27.72,Not available,Not available,Not available,0.265,27.12,27.29,Not available
2013-12-15T02:49:00+1000,15/12/2013,2:49:00,1.39E+09,Not available,301.8,0.251,Not available,Not available,Not available,Not available,
2013-12-15T02:59:00+1000,15/12/2013,2:59:00,1.39E+09,Not available,294.5,0.241,Not available,Not available,Not available,Not available,
2013-12-15T03:00:00+1000,15/12/2013,3:00:00,1.39E+09,27.72,Not available,Not available,Not available,0.291,27.19,27.28,Not available
2013-12-15T03:09:00+1000,15/12/2013,3:09:00,1.39E+09,Not available,291.2,0.233,Not available,Not available,Not available,Not available,
2013-12-15T03:15:00+1000,15/12/2013,3:15:00,1.39E+09,27.71,Not available,Not available,Not available,0.244,27.27,27.29,Not available
2013-12-15T03:19:00+1000,15/12/2013,3:19:00,1.39E+09,Not available,294,0.201,Not available,Not available,Not available,Not available,
2013-12-15T03:29:00+1000,15/12/2013,3:29:00,1.39E+09,Not available,288.4,0.19,Not available,Not available,Not available,Not available,
2013-12-15T03:30:00+1000,15/12/2013,3:30:00,1.39E+09,27.72,Not available,Not available,Not available,0.236,27.37,27.33,Not available
2013-12-15T03:39:00+1000,15/12/2013,3:39:00,1.39E+09,Not available,287.9,0.214,Not available,Not available,Not available,Not available,
2013-12-15T03:45:00+1000,15/12/2013,3:45:00,1.39E+09,27.7,Not available,Not available,Not available,0.165,27.48,27.68,Not available
2013-12-15T03:49:00+1000,15/12/2013,3:49:00,1.39E+09,Not available,254.5,0.161,Not available,Not available,Not available,Not available,
2013-12-15T03:59:00+1000,15/12/2013,3:59:00,1.39E+09,Not available,251.8,0.074,Not available,Not available,Not available,Not available,
2013-12-15T04:00:00+1000,15/12/2013,4:00:00,1.39E+09,27.71,Not available,Not available,Not available,0.277,27.59,27.31,Not available
2013-12-15T04:09:00+1000,15/12/2013,4:09:00,1.39E+09,Not available,216.3,0.042,Not available,Not available,Not available,Not available,
2013-12-15T04:15:00+1000,15/12/2013,4:15:00,1.39E+09,27.7,Not available,Not available,Not available,0.437,27.73,27.28,Not available
2013-12-15T04:19:00+1000,15/12/2013,4:19:00,1.39E+09,Not available,256,0.091,Not available,Not available,Not available,Not available,
2013-12-15T04:29:00+1000,15/12/2013,4:29:00,1.39E+09,Not available,271.9,0.154,Not available,Not available,Not available,Not available,
2013-12-15T04:30:00+1000,15/12/2013,4:30:00,1.39E+09,27.7,Not available,Not available,Not available,0.261,27.86,27.28,Not available
2013-12-15T04:39:00+1000,15/12/2013,4:39:00,1.39E+09,Not available,268.3,0.103,Not available,Not available,Not available,Not available,
